City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
166,Acapulco,MX,2021-09-25 02:37:29,16.8634,-99.8901,84.02,79,90,3.44
167,Torbay,CA,2021-09-25 02:35:31,47.6666,-52.7314,47.57,83,75,6.91
168,Kambarka,RU,2021-09-25 02:38:53,56.2694,54.2062,45.9,74,100,7.2
169,Marsa Matruh,EG,2021-09-25 02:38:54,31.3525,27.2453,71.04,61,4,12.91
170,Neiafu,TO,2021-09-25 02:38:54,-18.65,-173.9833,77.68,73,75,5.75
171,Abha,SA,2021-09-25 02:38:39,18.2164,42.5053,59.25,67,0,0.0
172,Bardstown,US,2021-09-25 02:38:54,37.8092,-85.4669,62.51,94,1,0.0
173,Esna,EG,2021-09-25 02:38:55,25.2934,32.554,78.82,44,0,10.96
174,Limbang,MY,2021-09-25 02:38:55,4.75,115.0,87.91,58,12,4.41
175,Yerbogachen,RU,2021-09-25 02:38:55,61.2767,108.0108,42.24,76,100,5.84
176,Udachnyy,RU,2021-09-25 02:38:55,66.4167,112.4,40.95,67,94,1.99
177,Jalu,LY,2021-09-25 02:38:56,29.0331,21.5482,69.22,50,0,9.17
178,Bambous Virieux,MU,2021-09-25 02:38:56,-20.3428,57.7575,72.21,83,40,14.97
179,Kununurra,AU,2021-09-25 02:36:12,-15.7667,128.7333,89.58,14,25,4.61
180,Comodoro Rivadavia,AR,2021-09-25 02:36:44,-45.8667,-67.5,58.86,55,0,8.05
181,Rio Gallegos,AR,2021-09-25 02:38:56,-51.6226,-69.2181,44.65,70,40,18.41
182,Mahebourg,MU,2021-09-25 02:38:57,-20.4081,57.7,72.25,83,40,14.97
183,Sao Joao Da Barra,BR,2021-09-25 02:38:57,-21.6403,-41.0511,70.48,70,100,19.19
184,Vrangel,RU,2021-09-25 02:38:57,42.7297,133.0839,64.87,68,81,6.55
185,Harij,IN,2021-09-25 02:38:57,23.7,71.9,83.44,78,75,8.9
